latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-34.59566,-68.26597,317.74,0.43,0.46,2025-03-13,0504,N20,nominal,2.0NRT,281.65,2.2,N
9.7352,-63.46251,309.56,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.21,2.12,N
-34.10232,-70.45659,304.02,0.58,0.52,2025-03-13,0504,N20,nominal,2.0NRT,286.83,2.42,N
9.70245,-63.53382,309.42,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.07,3.02,N
-34.10677,-70.45927,302.78,0.58,0.52,2025-03-13,0504,N20,nominal,2.0NRT,287.83,2.25,N
-36.92362,-60.15853,296.19,0.4,0.37,2025-03-13,0504,N20,nominal,2.0NRT,281.57,0.52,N
9.65496,-63.54095,335.61,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.4,11.15,N
-36.99062,-60.27781,299.84,0.4,0.37,2025-03-13,0504,N20,nominal,2.0NRT,282.92,0.53,N
9.65425,-63.53483,367,0.68,0.74,2025-03-13,0453,N20,high,2.0NRT,278.32,11.15,N
-37.03718,-60.29516,305.04,0.4,0.37,2025-03-13,0504,N20,nominal,2.0NRT,283.15,1.22,N
9.67172,-63.68557,300.2,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,274.23,2.05,N
-38.69048,-59.80395,309.55,0.42,0.38,2025-03-13,0504,N20,nominal,2.0NRT,280.13,0.86,N
9.65354,-63.52872,297.9,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.89,4.53,N
-37.08507,-69.47769,312.82,0.44,0.46,2025-03-13,0504,N20,nominal,2.0NRT,284.59,1.15,N
9.65827,-63.62929,322.74,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,282.53,14.99,N
-38.76692,-62.29254,327.73,0.38,0.36,2025-03-13,0504,N20,nominal,2.0NRT,286.67,4.36,N
9.65248,-63.57915,328.29,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,285.44,10.49,N
-38.78224,-62.28263,295.14,0.38,0.36,2025-03-13,0504,N20,nominal,2.0NRT,284.05,0.28,N
-38.78555,-62.28346,329.87,0.38,0.36,2025-03-13,0504,N20,nominal,2.0NRT,292.28,5.86,N
9.65176,-63.57294,354.56,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.89,10.49,N
-37.52826,-69.09004,301.67,0.41,0.45,2025-03-13,0504,N20,nominal,2.0NRT,283.85,0.83,N
9.65754,-63.62294,309.22,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,282.9,14.99,N
-37.52906,-69.09315,305.4,0.41,0.45,2025-03-13,0504,N20,nominal,2.0NRT,283.46,0.84,N
9.65392,-63.59158,299.76,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.7,2.57,N
-37.62061,-68.7356,296.08,0.4,0.44,2025-03-13,0504,N20,nominal,2.0NRT,280.19,0.6,N
9.6532,-63.58535,308.06,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.54,2.57,N
-37.69083,-68.92082,303.2,0.4,0.44,2025-03-13,0506,N20,nominal,2.0NRT,279.8,0.77,N
9.65104,-63.56673,301.7,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.8,5.91,N
-37.71261,-69.13953,299.49,0.41,0.45,2025-03-13,0506,N20,nominal,2.0NRT,283.79,0.49,N
9.65221,-63.63689,330.6,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,276.06,35.1,N
9.65147,-63.63044,343.65,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.06,14.99,N
-37.7114,-69.26627,311.91,0.42,0.45,2025-03-13,0506,N20,nominal,2.0NRT,285.58,1.13,N
9.64642,-63.58657,321.17,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,280.68,2.57,N
-37.71192,-69.26796,297.35,0.42,0.45,2025-03-13,0506,N20,nominal,2.0NRT,284.54,0.57,N
9.64499,-63.5742,367,0.68,0.74,2025-03-13,0453,N20,high,2.0NRT,286.24,10.49,N
-37.71299,-69.26321,299.83,0.42,0.45,2025-03-13,0506,N20,nominal,2.0NRT,285.12,0.56,N
