lat,lon
-33.031553632181485,150.3431885570901
-33.08551286771708,150.43537102118754
-33.06752645587188,150.42607893148298
-33.04954004402668,150.40607626334304
-33.04954004402668,150.42753465754268
-14.055889135500124,131.65796443669333
-14.019916311809734,131.6465676663442
-12.688921835265258,131.65770358530654
-32.11874323103781,152.45205683937246
-31.723042170443506,151.887439421588
-31.71854556748221,152.17080897221987
-30.3701267544627,150.1924877763358
-30.765265739686836,150.98279008623697
-28.76877402487013,148.15193249018074
-31.43076297795908,152.20769203787182
-15.46482473004044,134.80921635179232
-15.422856435734989,134.8379136289039
-31.226916977046866,152.1097956266068
-31.178953212126338,152.0326894329814
-31.223919241739328,152.25220277511642
-31.214926035816728,152.25875054752518
-31.17445660916504,152.21992468227984
-31.158891445068228,152.23978232884
-31.273381874313618,152.53715764366484
-31.28687168319751,152.5747632991288
-30.92039854185165,152.0421503082744
-30.996091358366844,152.16181424831493
-30.954123064061392,152.11415085364558
-31.241905653584528,152.57570841562153
-30.9271434462936,152.0843241372537
-30.99908909367438,152.19632382515428
-30.887573340234173,152.04608406435744
-31.13398718251335,152.44912533128803
-31.313851300965307,152.75003478672937
-30.990738259603404,152.22720951172073
-31.11600077066815,152.5095191947031
-31.11600077066815,152.53052834412102
-31.241905653584528,152.7545238026984
-31.25089885950712,152.80063040146607
-31.23890791827699,152.8057731069143
-30.77425894560944,152.16397992125047
-30.828218181145026,152.27037970414256
-30.75927026907178,152.18214548153998
-30.783252151532036,152.3142909157587
-30.765265739686836,152.29628542741207
-12.041411008838217,133.83540243495267
-11.99194837626393,133.84758651302462
-30.765265739686836,152.42187860744477
-12.050404214760816,133.97782290798605
-13.084622895859562,134.54575339874748
-15.830923154472865,136.27409876062444
-15.782584672638903,136.2520685554258
-15.800571084484098,136.27351206525083
-15.733122040064616,136.36370202145824
-30.733789518957746,152.6964135890611
-28.570923494572977,149.8436967243359
-30.180707354717985,152.52912319848122
-28.34609334650803,149.94939844744985
-29.731047058588096,152.00648807735033
-30.081782089569405,152.65695965101187
-29.279588121273683,151.4827987532466
-29.263400350613008,151.48922224157283
-30.045809265879015,152.67421614291936
-30.14023792806629,152.90849759648833
-13.780097487207131,136.2450809902538
-29.870441750388355,153.1466376016442
-29.886929294579794,153.20826344301562
-12.990194233672286,136.35875583889006
-29.82997232373667,153.1845390029032
-29.2903799683808,152.43921185849737
-12.859792747794618,136.38441180677037
-12.72489465895565,136.42676860181345
-12.715901453033052,136.44037354022748
-27.518718401629034,150.14425052086776
-12.509057716813302,136.5328655241013
-12.432615466471221,136.63993187772013
-12.113356656218999,136.52499048380736
-26.115778277703775,150.570682313694
-16.36714305760776,141.43348627497062
-16.36714305760776,141.45223235817477
-18.778321489966487,145.7588401062056
-19.22698254099386,146.2042963557238
-13.183548161008137,141.8876798562741
-13.147575337317745,141.89454941408744
-12.40113924574213,141.89961709674654
-12.522547525697199,142.27930241937665
-15.62970017195474,144.4751577205994
-15.656679789722533,144.49887871603997
-15.643189980838637,144.50802647709105
-11.50181865348235,142.08971959209018
-11.429873006101566,142.25538859270625
-11.41788206487143,142.3013632584871
-11.411886594256371,142.3197641777356
-12.985697630710986,143.2366804881647
-11.121855703252592,142.25651157237294
-11.285981711340002,142.3395431777058
-12.9362349981367,143.43429548810064
-10.623482208375302,142.27142652362448
-10.611491267145166,142.30396869701852
-10.899273856668296,142.4535419769084
-31.05304832920997,123.56107514510705
-31.28986941850505,123.96513038545096
-31.280876212582452,124.05152098606159
-22.37010801094179,117.2784027215734
-27.90542625630074,123.08896200670198
-27.784017976345666,124.72507854269698
-28.654860083183895,127.93800613722176
-28.59790311234077,128.15711363920647
-28.368576361314528,127.94042405275889
-28.85870608409611,129.10877297856356
-19.856506955575703,120.61481742344701
-27.293888253564088,128.84030468537998
-27.28939165060279,128.8705059377254
-27.272304559349855,128.90228864189035
-27.236931282720963,128.85523094138478
-27.217446003222005,128.86808077738942
-27.2399290180285,128.91534539245237
-27.230935812105905,128.94437601351316
-27.744932119835916,130.7322391823629
-27.752541755616576,130.79140337316298
-17.64118056330911,122.39212323341212
-17.62918962207899,122.43430813506444
-25.427798024625044,130.30736392376156
-25.425549723144396,130.34227430632166
-25.387328597973355,130.30844818770618
-25.39632180389595,130.33806744564478
-25.40351636863403,130.36973302021218
-17.30243647355793,123.77529992668265
-17.35639570909352,123.80696653104472
-17.36718755620065,123.8585445939945
-17.329416091325726,123.86883907980948
-17.293443267635336,123.88227764139363
-25.261423715056985,131.00832382718463
-25.279410126902178,131.04100051029022
-26.17423411620066,132.05257461765802
-25.24343730321179,131.0286974301592
-25.259175413576337,131.06804804564342
-26.14725449843287,132.05208938907813
-26.133764689548972,132.06187512935819
-25.23894070025049,131.09593144025487
-16.37163966056906,123.81658448862738
-25.23894070025049,131.72478352914536
-15.948958982206962,124.7010700737774
-15.917482761477869,124.69086591478
-15.980435202936052,124.73937921297879
-15.935469173323066,124.7675045002345
-15.965446526398397,124.80487124101131
-15.894999746671374,124.77510578739013
-16.2097619539623,125.21131657332954
-16.214258556923596,125.23290521611393
-16.187278939155803,125.26259541192864
-16.178285733233206,125.27561785341224
-16.056877453278137,125.22700805682081
-16.047884247355537,125.25878402435067
-15.95345558516826,125.33990204403196
-15.710639025258121,125.1987036120913
-15.872516731864879,125.32215545459252
-15.926475967400467,125.44462475715991
-15.90848955555527,125.45209733731183
-15.7915778785615,125.40747844978138
-15.944462379245662,125.49795790811594
-15.782584672638903,125.45798648419107
-15.773591466716304,125.47111268354125
-15.117087434366663,125.42384619412923
-15.688156010451626,126.04428478875738
-15.512788494960969,126.07661121261945
-15.467822465347979,126.05852335886087
-30.801238563377233,141.92512461949116
-15.14406705213446,127.07490773817177
-15.045141786985882,127.04368120418958
-15.114839132886015,127.08067104914508
-15.027155375140687,127.04228001673401
-15.000175757372892,127.06813352847514
-14.986685948488995,127.1252902957611
-14.910243698146916,127.11258881333046
-14.931227845299649,127.14671194906917
-34.03879269551244,148.5780467359899
-34.46147337387454,150.88598560520003
-33.13497550029136,150.36436370519647
-14.082868753267919,129.82376350337933
-33.13047889733006,150.3835092268481
-33.127106445109085,150.4166603540565
-33.10799588252356,150.4309078384188
-14.028909517732332,129.89048837468593
-33.088510603024616,150.44049949699857
-33.031553632181485,150.3431885570901
-33.06752645587188,150.43681032099266
-33.04954004402668,150.44899305174235
-13.057643278091769,130.2474369057103
-14.037902723654929,131.63371901407606
-14.07387554734532,131.66368362852705
-14.190787224339092,131.73289072301802
-14.075510675694884,131.70381915534458
-14.121089878438958,131.70948076795085
-14.1548144006487,131.75219668766835
-31.723042170443506,151.887439421588
-31.709552361559606,152.17719247589318
-30.34258506132474,150.18603105383957
-31.80847762670819,152.67856965716928
-31.43675844857414,152.21391373815985
-12.323198127746286,132.9680622081448
-31.232912447661924,152.08789424485002
-31.178953212126338,152.02217788052775
-31.223919241739328,152.11548762495755
-31.16546340324244,152.17394244539372
-31.183449815087638,152.2238711969986
-31.151973594358548,152.26262087390384
-31.28237508023621,152.5464413501246
-31.268885271352318,152.54566981191553
-12.086377038451205,133.36121042924123
-30.945129858138795,152.0474052085029
-31.009581167250744,152.15536327107404
-11.902016317037951,133.27926617463953
-30.909157034448402,152.0164261472014
-30.990095887751785,152.1505016188697
-30.93913438752374,152.08854538784428
-30.909157034448402,152.05311245371107
-11.93649027307458,133.36360220497392
-30.891170622603212,152.0402671890757
-31.008082299596982,152.22641942931975
-31.008082299596982,152.25265108889448
-30.99908909367438,152.2592738700852
-31.309354698004004,152.763795028549
-31.124993976590755,152.47144406907287
-31.241905653584528,152.7597830787889
-31.232912447661924,152.79257015325803
-30.828218181145026,152.32274447767796
-12.014431391070424,133.83117012582082
-29.236420732845215,151.46216144759782
-30.135741325104995,152.91712883587425
-13.780097487207131,136.2450809902538
-29.629124058131975,152.4387294385926
-29.870441750388355,153.1518230750547
-12.994690836633584,136.3335363117395
-13.00368404255618,136.37078109708267
-29.820161553639277,153.18309913703052
-12.940731601097996,136.47006972801418
-12.72039805599435,136.4335707713707
-12.432615466471221,136.63993187772013
-12.104363450296402,136.5387884843366
-12.19429550952238,136.77355047619386
-22.630910982697127,145.59489858261986
-25.23444409728919,148.83002018890022
-26.619397809369254,150.88614917125318
-14.631454314546383,141.93254885391693
-23.759558325983154,150.3517260030415
-20.227476699882867,146.76565802151762
-18.76832903894137,145.72592640197996
-18.786315450786567,145.77947751140897
-13.17455495508554,141.8409015982682
-13.192541366930735,141.88366164552758
-13.192541366930735,141.9021356107952
-13.138582131395149,141.893966490321
-18.507526067186035,145.88172230461262
-12.958718012943192,142.10452823354365
-12.976704424788387,142.12403000042494
-12.410132451664728,141.90451645176577
-15.434847376965125,144.19716456161126
-15.526278303844865,144.35580235030153
-15.566747730496553,144.42618131742452
-15.602720554186945,144.45147500455636
-15.62970017195474,144.47982697853118
-11.422678441363505,142.27838564341198
-12.985697630710986,143.23206587187144
-11.110614195849346,142.25331880708953
-15.96065014990634,145.27545213214535
-12.823819924104226,143.31923142624518
-15.332924376509013,145.07465915201945
-30.877680813719312,121.50064320720617
-31.556667860875447,124.02279841319152
-31.579150875681943,124.04742630379695
-31.3318377128105,123.74663175504229
-31.304858095042707,123.86906603883325
-31.05904379982503,123.5618625986472
-31.09576605734231,123.61660354787134
-31.292492436899135,123.91595882487393
-31.280876212582452,123.9743530792133
-31.28687168319751,124.04537728634016
-31.196939623971538,124.04297150956235
-31.241905653584528,124.09672838558623
-22.36806410050485,117.24485396028741
-21.67313455194046,116.69795033385087
-22.365611407980495,117.2940646865645
-23.067081469943123,118.84494985257948
-20.41858232573807,118.99351274574678
-28.655716578986038,127.92831477672092
-27.252294676172074,128.8224427090586
-27.293888253564088,128.87066436287347
-27.2444256209898,128.84367755860552
-27.202832043597788,128.8006239330869
-27.236931282720963,128.9024329173481
-27.193925310809064,128.868110427717
-27.27590184171889,128.98133629512816
-27.761534961539176,130.72090368537738
-27.763783263019825,130.77187933800295
-27.73455534377138,130.76980923481747
-27.726846881552003,130.79974852083987
-17.707130740074835,122.28786246581244
-17.725117151920028,122.3454451900614
-17.63903932380373,122.33404743943215
-17.59021906308106,122.36699681070776
-17.617198680848855,122.37584485636224
-17.617198680848855,122.404152087179
-24.398075946487598,128.67607752656042
-25.43229462758634,130.27737274741924
-25.39632180389595,130.3928213397451
-18.021892947365753,123.99692735286598
-18.012899741443157,124.00951058647225
-17.35639570909352,123.802255420052
-17.329416091325726,123.85941824326648
-17.35189910613222,123.86988409552185
-17.278454591097674,123.85963522225227
-25.264421450364523,130.99498448403074
-25.288403332824778,131.06232051636502
-25.24343730321179,131.07841089705735
-25.301893141708675,131.14156305770442
-25.288403332824778,131.176703850524
-16.475061528678932,123.71210782156714
-16.340163439839966,123.78568979426747
-16.373138528222817,123.80347611008985
-16.313183822072173,123.78267241362747
-15.926475967400467,124.687097083994
-15.944462379245662,124.69827368917036
-15.964697092571507,124.7108644569476
-15.90848955555527,124.68528612375044
-15.890503143710076,124.76764245472806
-15.890503143710076,124.78634349493066
-15.965446526398397,124.83812994742121
